t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
397.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
397.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
397.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
397.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
397.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
397.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
397.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.70,24.581,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
398.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
399.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
400.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
401.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.50,24.581,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.70,24.581,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
402.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.10,24.581,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.30,24.581,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
403.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
404.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.20,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.30,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.40,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.50,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.60,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.70,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.80,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
405.90,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.00,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.10,24.581,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.30,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.50,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.60,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
406.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
407.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
408.90,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.00,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.10,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.30,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
409.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.00,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.10,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
410.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
411.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.70,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
412.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.40,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.60,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
413.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
414.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
415.90,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.20,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.70,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.80,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
416.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.10,24.582,12.965,-6.953,0.000,-0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
417.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.00,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.10,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.20,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.30,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.40,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.50,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.60,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.70,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.80,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
418.90,24.582,12.965,-6.953,0.000,0.000,0.0,-0.3,-33.8,16.220,-1.953,10.905,NAV,2,14.46,0
