t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
36.10,9.780,1.689,-2.921,0.186,-0.012,0.1,-0.1,9.8,30.267,0.079,1.689,AVOID,1,5.92,1
36.20,9.794,1.693,-2.922,0.183,-0.014,0.1,-0.3,9.9,30.253,0.078,1.693,AVOID,1,5.90,1
36.30,9.811,1.699,-2.923,0.180,-0.016,0.2,-0.6,10.1,30.236,0.077,1.699,AVOID,1,5.88,1
36.40,9.829,1.704,-2.924,0.178,-0.017,0.2,-0.8,10.2,30.219,0.076,1.704,AVOID,1,5.86,1
36.50,9.846,1.710,-2.926,0.176,-0.017,0.1,-1.1,10.4,30.203,0.074,1.710,AVOID,1,5.89,1
36.60,9.863,1.715,-2.927,0.175,-0.017,0.1,-1.3,10.5,30.186,0.073,1.715,AVOID,1,5.87,1
36.70,9.876,1.720,-2.928,0.174,-0.016,0.1,-1.4,10.6,30.173,0.072,1.720,AVOID,1,5.85,1
36.80,9.893,1.725,-2.929,0.173,-0.015,0.0,-1.4,10.8,30.157,0.071,1.725,AVOID,1,5.84,1
36.90,9.909,1.731,-2.930,0.172,-0.013,-0.0,-1.4,10.9,30.141,0.070,1.731,AVOID,1,5.82,1
37.00,9.926,1.736,-2.931,0.171,-0.012,-0.1,-1.2,11.0,30.124,0.069,1.736,AVOID,1,5.80,1
37.10,9.942,1.741,-2.932,0.170,-0.010,-0.1,-1.1,11.1,30.108,0.068,1.741,AVOID,1,5.78,1
37.20,9.958,1.746,-2.933,0.168,-0.008,-0.1,-0.9,11.2,30.092,0.067,1.746,AVOID,1,5.76,1
37.30,9.971,1.751,-2.933,0.167,-0.007,-0.1,-0.7,11.2,30.080,0.067,1.751,AVOID,1,5.74,1
37.40,9.987,1.756,-2.933,0.165,-0.006,-0.1,-0.4,11.3,30.064,0.067,1.756,AVOID,1,5.73,1
37.50,10.003,1.761,-2.934,0.162,-0.006,-0.1,-0.2,11.4,30.049,0.066,1.761,AVOID,1,5.71,1
37.60,10.018,1.766,-2.934,0.159,-0.006,-0.1,-0.1,11.4,30.034,0.066,1.766,AVOID,1,5.69,1
37.70,10.030,1.770,-2.935,0.157,-0.006,-0.0,0.0,11.5,30.022,0.065,1.770,AVOID,1,5.68,1
37.80,10.045,1.774,-2.936,0.154,-0.007,0.0,0.1,11.5,30.007,0.064,1.774,AVOID,1,5.66,1
37.90,10.060,1.779,-2.936,0.152,-0.008,0.1,0.1,11.6,29.993,0.064,1.779,AVOID,1,5.65,1
38.00,10.074,1.784,-2.937,0.150,-0.009,0.1,0.1,11.6,29.979,0.063,1.784,AVOID,1,5.65,1
38.10,10.089,1.789,-2.938,0.151,-0.010,0.1,-0.0,11.6,29.965,0.062,1.789,AVOID,1,5.63,1
38.20,10.100,1.792,-2.939,0.152,-0.011,0.1,-0.1,11.6,29.954,0.061,1.792,AVOID,1,5.62,1
38.30,10.115,1.797,-2.940,0.155,-0.012,0.1,-0.3,11.6,29.939,0.060,1.797,AVOID,1,5.60,1
38.40,10.130,1.802,-2.941,0.161,-0.012,0.1,-0.4,11.6,29.924,0.059,1.802,AVOID,1,5.59,1
38.50,10.146,1.808,-2.942,0.168,-0.011,0.1,-0.5,11.5,29.909,0.058,1.808,AVOID,1,5.57,1
38.60,10.162,1.813,-2.943,0.178,-0.010,0.0,-0.5,11.5,29.893,0.057,1.813,AVOID,1,5.56,1
38.70,10.180,1.819,-2.944,0.189,-0.009,-0.0,-0.5,11.4,29.876,0.056,1.819,AVOID,1,5.54,1
38.80,10.195,1.823,-2.945,0.199,-0.008,-0.0,-0.4,11.4,29.861,0.055,1.823,AVOID,1,5.52,1
38.90,10.215,1.829,-2.945,0.214,-0.006,-0.1,-0.3,11.3,29.841,0.055,1.829,AVOID,1,5.51,1
39.00,10.236,1.836,-2.946,0.230,-0.004,-0.1,-0.1,11.2,29.820,0.054,1.836,AVOID,1,5.48,1
39.10,10.259,1.843,-2.946,0.247,-0.002,-0.1,0.2,11.1,29.798,0.054,1.843,AVOID,1,5.46,1
39.20,10.279,1.848,-2.946,0.260,-0.000,-0.1,0.4,11.0,29.779,0.054,1.848,AVOID,1,5.44,1
39.30,10.305,1.856,-2.946,0.275,0.001,-0.1,0.6,10.8,29.753,0.054,1.856,AVOID,1,5.41,1
39.40,10.332,1.863,-2.947,0.287,0.002,-0.1,0.9,10.7,29.726,0.053,1.863,AVOID,1,5.39,1
39.50,10.360,1.871,-2.947,0.299,0.001,-0.1,1.0,10.4,29.699,0.053,1.871,AVOID,1,5.36,1
39.60,10.390,1.879,-2.947,0.309,-0.000,-0.0,1.1,10.2,29.670,0.053,1.879,AVOID,1,5.33,1
39.70,10.420,1.888,-2.948,0.318,-0.003,-0.0,1.1,10.0,29.640,0.052,1.888,AVOID,1,5.31,1
39.80,10.451,1.896,-2.949,0.326,-0.006,0.0,1.0,9.7,29.609,0.051,1.896,AVOID,1,5.28,1
39.90,10.477,1.903,-2.950,0.318,-0.010,0.1,0.8,9.5,29.585,0.050,1.903,NAV,1,5.25,0
40.00,10.507,1.911,-2.952,0.303,-0.017,0.1,0.4,9.1,29.555,0.048,1.911,NAV,1,5.22,0
40.10,10.535,1.920,-2.954,0.291,-0.023,0.1,-0.0,8.8,29.527,0.046,1.920,NAV,1,5.20,0
40.20,10.563,1.928,-2.956,0.280,-0.028,0.1,-0.6,8.5,29.500,0.044,1.928,NAV,1,5.18,0
40.30,10.584,1.934,-2.959,0.272,-0.031,0.1,-1.0,8.3,29.479,0.041,1.934,NAV,1,5.15,0
40.40,10.610,1.942,-2.961,0.265,-0.034,0.1,-1.5,8.0,29.454,0.039,1.942,NAV,1,5.13,0
40.50,10.636,1.950,-2.964,0.259,-0.034,0.1,-1.9,7.7,29.429,0.036,1.950,NAV,1,5.12,0
40.60,10.661,1.957,-2.966,0.255,-0.033,0.0,-2.1,7.4,29.405,0.034,1.957,NAV,1,5.10,0
40.70,10.685,1.965,-2.969,0.251,-0.031,0.0,-2.2,7.2,29.381,0.031,1.965,NAV,1,5.07,0
40.80,10.710,1.973,-2.970,0.249,-0.027,-0.0,-2.2,6.9,29.357,0.030,1.973,NAV,1,5.07,0
40.90,10.729,1.978,-2.972,0.248,-0.023,-0.1,-2.0,6.8,29.338,0.028,1.978,AVOID,1,5.00,1
41.00,10.753,1.986,-2.973,0.247,-0.019,-0.1,-1.7,6.6,29.314,0.027,1.986,AVOID,1,4.97,1
41.10,10.777,1.993,-2.974,0.246,-0.014,-0.1,-1.3,6.6,29.291,0.026,1.993,AVOID,1,4.95,1
41.20,10.796,1.998,-2.974,0.247,-0.010,-0.2,-1.0,6.6,29.272,0.026,1.998,AVOID,1,4.92,1
41.30,10.820,2.005,-2.975,0.249,-0.006,-0.2,-0.5,6.6,29.248,0.025,2.005,AVOID,1,4.90,1
41.40,10.845,2.011,-2.975,0.252,-0.003,-0.2,-0.0,6.8,29.224,0.025,2.011,AVOID,1,4.92,1
41.50,10.870,2.018,-2.976,0.256,-0.001,-0.1,0.4,6.9,29.200,0.024,2.018,AVOID,1,4.90,1
41.60,10.895,2.024,-2.976,0.262,0.000,-0.1,0.8,7.2,29.175,0.024,2.024,AVOID,1,4.87,1
41.70,10.921,2.030,-2.976,0.270,0.001,-0.0,1.1,7.4,29.150,0.024,2.030,AVOID,1,4.84,1
41.80,10.943,2.035,-2.977,0.277,0.000,0.0,1.2,7.6,29.129,0.023,2.035,AVOID,1,4.81,1
41.90,10.970,2.042,-2.977,0.287,-0.001,0.1,1.3,7.9,29.102,0.023,2.042,AVOID,1,4.77,1
42.00,10.999,2.048,-2.978,0.296,-0.003,0.1,1.3,8.2,29.073,0.022,2.048,AVOID,1,4.74,1
42.10,11.028,2.055,-2.979,0.304,-0.006,0.1,1.2,8.5,29.045,0.021,2.055,AVOID,1,4.71,1
42.20,11.052,2.060,-2.980,0.310,-0.008,0.1,1.0,8.7,29.021,0.020,2.060,AVOID,1,4.68,1
42.30,11.077,2.066,-2.981,0.315,-0.011,0.1,0.8,8.9,28.997,0.019,2.066,AVOID,1,4.64,1
42.40,11.108,2.073,-2.983,0.322,-0.015,0.1,0.5,8.9,28.966,0.017,2.073,AVOID,1,4.64,1
42.50,11.133,2.079,-2.985,0.327,-0.018,0.1,0.2,8.9,28.942,0.015,2.079,AVOID,1,4.61,1
42.60,11.165,2.086,-2.987,0.333,-0.020,0.0,-0.1,8.9,28.910,0.013,2.086,AVOID,1,4.64,1
42.70,11.198,2.094,-2.989,0.339,-0.022,0.0,-0.4,8.7,28.878,0.011,2.094,AVOID,1,4.61,1
42.80,11.232,2.102,-2.990,0.344,-0.023,-0.0,-0.7,8.6,28.845,0.010,2.102,AVOID,1,4.58,1
42.90,11.266,2.110,-2.992,0.350,-0.022,-0.0,-0.8,8.4,28.812,0.008,2.110,AVOID,1,4.55,1
43.00,11.293,2.116,-2.994,0.353,-0.022,-0.1,-0.9,8.3,28.785,0.006,2.116,AVOID,1,4.52,1
43.10,11.328,2.124,-2.995,0.357,-0.020,-0.1,-1.0,8.1,28.751,0.005,2.124,AVOID,1,4.48,1
43.20,11.363,2.132,-2.996,0.360,-0.017,-0.0,-0.9,7.9,28.716,0.004,2.132,AVOID,1,4.43,1
43.30,11.398,2.140,-2.997,0.362,-0.014,-0.0,-0.8,7.8,28.682,0.003,2.140,AVOID,1,4.38,1
43.40,11.434,2.148,-2.998,0.363,-0.011,0.0,-0.6,7.6,28.647,0.002,2.148,AVOID,1,4.34,1
43.50,11.470,2.156,-2.999,0.363,-0.009,0.0,-0.5,7.4,28.612,0.001,2.156,AVOID,1,4.29,1
43.60,11.498,2.162,-2.999,0.363,-0.007,0.1,-0.3,7.4,28.584,0.001,2.162,AVOID,1,4.27,1
43.70,11.534,2.169,-3.000,0.362,-0.005,0.1,-0.2,7.5,28.549,0.000,2.169,AVOID,1,4.28,1
43.80,11.569,2.176,-3.000,0.361,-0.004,0.1,-0.0,7.6,28.514,0.000,2.176,AVOID,1,4.24,1
43.90,11.605,2.183,-3.000,0.360,-0.003,0.1,0.1,7.7,28.479,-0.000,2.183,AVOID,1,4.20,1
44.00,11.640,2.191,-3.001,0.358,-0.004,0.1,0.1,7.7,28.445,-0.001,2.191,AVOID,1,4.16,1
44.10,11.675,2.198,-3.001,0.356,-0.004,0.1,0.1,7.6,28.410,-0.001,2.198,AVOID,1,4.13,1
44.20,11.703,2.204,-3.002,0.355,-0.005,0.0,0.0,7.5,28.383,-0.002,2.204,AVOID,1,4.09,1
44.30,11.738,2.211,-3.002,0.353,-0.007,0.0,-0.1,7.4,28.349,-0.002,2.211,AVOID,1,4.06,1
44.40,11.772,2.219,-3.003,0.352,-0.008,0.0,-0.2,7.2,28.315,-0.003,2.219,AVOID,1,4.03,1
44.50,11.800,2.225,-3.003,0.350,-0.009,0.0,-0.3,7.1,28.288,-0.003,2.225,AVOID,1,3.99,1
44.60,11.834,2.232,-3.004,0.349,-0.010,-0.0,-0.5,6.9,28.254,-0.004,2.232,AVOID,1,3.96,1
44.70,11.868,2.239,-3.005,0.348,-0.011,-0.0,-0.6,6.8,28.221,-0.005,2.239,AVOID,1,3.93,1
44.80,11.902,2.246,-3.005,0.347,-0.011,0.0,-0.8,6.6,28.187,-0.005,2.246,AVOID,1,3.90,1
44.90,11.936,2.253,-3.006,0.346,-0.011,0.0,-0.9,6.4,28.154,-0.006,2.253,AVOID,1,3.86,1
45.00,11.970,2.260,-3.007,0.344,-0.010,0.0,-0.9,6.3,28.121,-0.007,2.260,AVOID,1,3.83,1
45.10,12.004,2.267,-3.007,0.343,-0.009,0.0,-0.9,6.1,28.087,-0.007,2.267,AVOID,1,3.80,1
45.20,12.038,2.274,-3.007,0.342,-0.007,0.0,-0.9,6.2,28.054,-0.007,2.274,AVOID,1,3.80,1
45.30,12.065,2.279,-3.007,0.341,-0.006,0.0,-0.8,6.3,28.028,-0.007,2.279,AVOID,1,3.76,1
45.40,12.098,2.285,-3.007,0.339,-0.004,0.0,-0.7,6.4,27.995,-0.007,2.285,AVOID,1,3.73,1
45.50,12.132,2.292,-3.007,0.336,-0.003,0.0,-0.6,6.4,27.962,-0.007,2.292,AVOID,1,3.69,1
45.60,12.165,2.298,-3.007,0.334,-0.001,0.0,-0.5,6.4,27.930,-0.007,2.298,AVOID,1,3.65,1
45.70,12.197,2.305,-3.007,0.331,-0.000,0.0,-0.5,6.4,27.898,-0.007,2.305,AVOID,1,3.62,1
45.80,12.223,2.310,-3.007,0.329,0.000,0.0,-0.4,6.3,27.873,-0.007,2.310,AVOID,1,3.59,1
45.90,12.256,2.316,-3.006,0.326,0.001,0.0,-0.3,6.1,27.841,-0.006,2.316,AVOID,1,3.55,1
46.00,12.287,2.323,-3.006,0.323,0.001,0.0,-0.3,6.0,27.810,-0.006,2.323,AVOID,1,3.52,1
46.10,12.319,2.329,-3.006,0.320,0.000,0.0,-0.3,5.9,27.779,-0.006,2.329,AVOID,1,3.49,1
46.20,12.344,2.334,-3.006,0.318,-0.000,0.0,-0.3,5.7,27.754,-0.006,2.334,AVOID,1,3.46,1
46.30,12.375,2.340,-3.006,0.315,-0.001,0.0,-0.4,5.6,27.724,-0.006,2.340,AVOID,1,3.43,1
46.40,12.400,2.345,-3.006,0.313,-0.001,0.0,-0.4,5.5,27.699,-0.006,2.345,AVOID,1,3.40,1
46.50,12.431,2.351,-3.005,0.310,-0.002,0.1,-0.5,5.3,27.669,-0.005,2.351,AVOID,1,3.37,1
46.60,12.455,2.356,-3.005,0.308,-0.002,0.1,-0.6,5.2,27.645,-0.005,2.356,AVOID,1,3.34,1
46.70,12.479,2.361,-3.005,0.307,-0.003,0.1,-0.6,5.1,27.622,-0.005,2.361,AVOID,1,3.34,1
46.80,12.510,2.367,-3.005,0.304,-0.003,0.1,-0.7,4.9,27.592,-0.005,2.367,AVOID,1,3.31,1
46.90,12.540,2.373,-3.005,0.302,-0.003,0.1,-0.8,4.8,27.563,-0.005,2.373,AVOID,1,3.28,1
47.00,12.569,2.378,-3.005,0.300,-0.002,0.1,-0.8,4.8,27.534,-0.005,2.378,AVOID,1,3.25,1
47.10,12.599,2.383,-3.005,0.299,-0.002,0.0,-0.8,4.9,27.505,-0.005,2.383,AVOID,1,3.27,1
47.20,12.628,2.389,-3.004,0.297,-0.001,0.0,-0.8,4.9,27.476,-0.004,2.389,AVOID,1,3.28,1
47.30,12.652,2.393,-3.004,0.296,-0.001,0.0,-0.8,4.9,27.453,-0.004,2.393,AVOID,1,3.25,1
47.40,12.681,2.399,-3.004,0.294,0.000,0.0,-0.7,4.9,27.424,-0.004,2.399,AVOID,1,3.22,1
47.50,12.704,2.403,-3.003,0.293,0.001,-0.0,-0.7,4.8,27.402,-0.003,2.403,AVOID,1,3.19,1
47.60,12.733,2.408,-3.003,0.291,0.002,-0.0,-0.6,4.7,27.373,-0.003,2.408,AVOID,1,3.16,1
47.70,12.761,2.414,-3.002,0.288,0.002,-0.0,-0.6,4.5,27.345,-0.002,2.414,AVOID,1,3.13,1
47.80,12.790,2.419,-3.002,0.286,0.003,-0.0,-0.5,4.4,27.317,-0.002,2.419,AVOID,1,3.10,1
47.90,12.818,2.424,-3.001,0.284,0.003,0.0,-0.5,4.3,27.290,-0.001,2.424,AVOID,1,3.07,1
48.00,12.846,2.430,-3.001,0.281,0.003,0.0,-0.4,4.2,27.263,-0.001,2.430,AVOID,1,3.04,1
48.10,12.868,2.434,-3.000,0.279,0.003,0.0,-0.4,4.0,27.241,-0.000,2.434,AVOID,1,3.02,1
48.20,12.896,2.439,-3.000,0.277,0.003,0.1,-0.4,3.9,27.214,0.000,2.439,AVOID,1,2.99,1
48.30,12.923,2.444,-2.999,0.274,0.002,0.1,-0.4,3.8,27.187,0.001,2.444,AVOID,1,2.96,1
48.40,12.950,2.449,-2.999,0.272,0.002,0.1,-0.5,3.7,27.161,0.001,2.449,AVOID,1,2.94,1
48.50,12.977,2.454,-2.999,0.270,0.001,0.1,-0.5,3.5,27.135,0.001,2.454,AVOID,1,2.91,1
48.60,12.998,2.458,-2.998,0.268,0.001,0.1,-0.6,3.5,27.114,0.002,2.458,AVOID,1,2.88,1
48.70,13.024,2.462,-2.998,0.266,0.001,0.1,-0.6,3.5,27.088,0.002,2.462,AVOID,1,2.85,1
48.80,13.051,2.467,-2.998,0.264,0.000,0.1,-0.7,3.5,27.062,0.002,2.467,AVOID,1,2.82,1
48.90,13.077,2.471,-2.997,0.262,0.000,0.0,-0.7,3.5,27.036,0.003,2.471,AVOID,1,2.80,1
49.00,13.103,2.476,-2.997,0.260,0.000,0.0,-0.7,3.5,27.011,0.003,2.476,AVOID,1,2.80,1
49.10,13.123,2.479,-2.997,0.259,0.000,0.0,-0.7,3.4,26.991,0.003,2.479,AVOID,1,2.77,1
49.20,13.149,2.484,-2.996,0.257,0.001,-0.0,-0.8,3.4,26.966,0.004,2.484,AVOID,1,2.74,1
49.30,13.174,2.488,-2.996,0.255,0.001,-0.0,-0.7,3.3,26.941,0.004,2.488,AVOID,1,2.72,1
49.40,13.194,2.492,-2.995,0.254,0.001,-0.0,-0.7,3.2,26.921,0.005,2.492,AVOID,1,2.69,1
49.50,13.214,2.496,-2.995,0.252,0.002,-0.0,-0.7,3.1,26.902,0.005,2.496,AVOID,1,2.67,1
49.60,13.239,2.500,-2.995,0.250,0.002,-0.0,-0.7,3.0,26.877,0.005,2.500,AVOID,1,2.65,1
49.70,13.264,2.504,-2.994,0.248,0.003,0.0,-0.6,2.9,26.853,0.006,2.504,AVOID,1,2.64,1
49.80,13.289,2.509,-2.994,0.246,0.003,0.0,-0.6,2.7,26.829,0.006,2.509,AVOID,1,2.64,1
49.90,13.313,2.513,-2.993,0.244,0.003,0.0,-0.5,2.6,26.805,0.007,2.513,AVOID,1,2.63,1
50.00,13.332,2.516,-2.993,0.242,0.003,0.0,-0.5,2.5,26.786,0.007,2.516,AVOID,1,2.62,1
50.10,13.356,2.520,-2.992,0.240,0.003,0.1,-0.5,2.4,26.763,0.008,2.520,AVOID,1,2.59,1
50.20,13.380,2.524,-2.992,0.238,0.003,0.1,-0.5,2.3,26.740,0.008,2.524,AVOID,1,2.57,1
50.30,13.403,2.528,-2.991,0.236,0.003,0.1,-0.5,2.2,26.716,0.009,2.528,AVOID,1,2.54,1
50.40,13.422,2.532,-2.991,0.235,0.002,0.1,-0.5,2.1,26.698,0.009,2.532,AVOID,1,2.52,1
50.50,13.445,2.535,-2.990,0.233,0.002,0.1,-0.5,2.1,26.675,0.010,2.535,AVOID,1,2.49,1
50.60,13.469,2.539,-2.990,0.231,0.002,0.1,-0.5,2.2,26.653,0.010,2.539,AVOID,1,2.46,1
50.70,13.491,2.543,-2.989,0.229,0.002,0.0,-0.5,2.2,26.630,0.011,2.543,AVOID,1,2.46,1
50.80,13.514,2.546,-2.989,0.228,0.001,0.0,-0.6,2.2,26.608,0.011,2.546,AVOID,1,2.44,1
50.90,13.532,2.549,-2.989,0.226,0.001,0.0,-0.6,2.1,26.590,0.011,2.549,AVOID,1,2.41,1
51.00,13.555,2.553,-2.988,0.224,0.001,0.0,-0.6,2.0,26.568,0.012,2.553,AVOID,1,2.39,1
51.10,13.577,2.557,-2.988,0.223,0.001,-0.0,-0.7,2.0,26.547,0.012,2.557,AVOID,1,2.37,1
51.20,13.594,2.560,-2.988,0.221,0.001,-0.0,-0.7,1.9,26.529,0.012,2.560,AVOID,1,2.34,1
51.30,13.616,2.563,-2.987,0.220,0.001,-0.0,-0.7,1.8,26.508,0.013,2.563,AVOID,1,2.33,1
51.40,13.638,2.567,-2.987,0.218,0.001,-0.0,-0.7,1.7,26.487,0.013,2.567,AVOID,1,2.33,1
51.50,13.660,2.570,-2.987,0.217,0.002,0.0,-0.7,1.6,26.465,0.013,2.570,AVOID,1,2.32,1
51.60,13.681,2.574,-2.986,0.215,0.002,0.0,-0.7,1.5,26.444,0.014,2.574,AVOID,1,2.32,1
51.70,13.698,2.577,-2.986,0.214,0.002,0.0,-0.6,1.4,26.428,0.014,2.577,AVOID,1,2.32,1
51.80,13.720,2.580,-2.985,0.213,0.002,0.0,-0.6,1.3,26.407,0.015,2.580,AVOID,1,2.31,1
51.90,13.741,2.583,-2.985,0.211,0.002,0.1,-0.6,1.2,26.386,0.015,2.583,AVOID,1,2.31,1
52.00,13.762,2.587,-2.985,0.210,0.003,0.1,-0.5,1.0,26.366,0.015,2.587,AVOID,1,2.30,1
52.10,13.778,2.589,-2.984,0.209,0.003,0.1,-0.5,1.0,26.349,0.016,2.589,AVOID,1,2.30,1
52.20,13.799,2.593,-2.984,0.207,0.003,0.1,-0.5,0.9,26.329,0.016,2.593,AVOID,1,2.29,1
52.30,13.820,2.596,-2.983,0.206,0.002,0.1,-0.5,0.8,26.309,0.017,2.596,AVOID,1,2.29,1
52.40,13.840,2.599,-2.983,0.204,0.002,0.1,-0.5,0.7,26.289,0.017,2.599,AVOID,1,2.29,1
52.50,13.860,2.602,-2.982,0.203,0.002,0.1,-0.5,0.5,26.269,0.018,2.602,AVOID,1,2.28,1
52.60,13.881,2.605,-2.982,0.202,0.002,0.0,-0.5,0.5,26.249,0.018,2.605,AVOID,1,2.28,1
52.70,13.897,2.607,-2.982,0.201,0.002,0.0,-0.5,0.5,26.233,0.018,2.607,AVOID,1,2.29,1
52.80,13.917,2.610,-2.981,0.200,0.002,0.0,-0.5,0.6,26.213,0.019,2.610,AVOID,1,2.30,1
52.90,13.937,2.613,-2.981,0.199,0.001,-0.0,-0.5,0.6,26.194,0.019,2.613,AVOID,1,2.31,1
53.00,13.957,2.616,-2.981,0.199,0.001,-0.0,-0.5,0.5,26.174,0.019,2.616,AVOID,1,2.31,1
